geneid	pubmedid	publication	annotationmethod	annotationsource
NCU01368	15007097	KA. Borkovich, LA. Alex, O. Yarden, M. Freitag, GE. Turner, ND. Read, S. Seiler, D. Bell-Pedersen, J. Paietta, N. Plesofsky, M. Plamann, M. Goodrich-Tanrikulu, U. Schulte, G. Mannhaupt, FE. Nargang, A. Radford, C. Selitrennikoff, JE. Galagan, JC. Dunlap, JJ. Loros, D. Catcheside, H. Inoue, R. Aramayo, M. Polymenis, EU. Selker, MS. Sachs, GA. Marzluf, I. Paulsen, R. Davis, DJ. Ebbole, A. Zelter, ER. Kalkman, R. O'Rourke, F. Bowring, J. Yeadon, C. Ishii, K. Suzuki, W. Sakai, R. Pratt. Lessons from the genome sequence of Neurospora crassa: tracing the path from genomic blueprint to multicellular organism.	Manual	Broad_CAP
NCU08898	17449655	C. Tian, T. Kasuga, MS. Sachs, NL. Glass. Transcriptional Profiling of Cross Pathway Control in Neurospora crassa and Comparative Analysis of the Gcn4 and CPC1 Regulons.	Manual	Broad_CAP
NCU08898	19520721	A. Videira, T. Kasuga, C. Tian, C. Lemos, A. Castro, NL. Glass. Transcriptional analysis of the response of Neurospora crassa to phytosphingosine reveals links to mitochondrial function.	Manual	Broad_CAP
NCU09705	20018766	C. Tian, WT. Beeson, AT. Iavarone, J. Sun, MA. Marletta, JH. Cate, NL. Glass. Systems analysis of plant cell wall degradation by the model filamentous fungus Neurospora crassa.	Manual	Broad_CAP
NCU05427	20018766	C. Tian, WT. Beeson, AT. Iavarone, J. Sun, MA. Marletta, JH. Cate, NL. Glass. Systems analysis of plant cell wall degradation by the model filamentous fungus Neurospora crassa.	Manual	Broad_CAP
NCU08720	19520721	A. Videira, T. Kasuga, C. Tian, C. Lemos, A. Castro, NL. Glass. Transcriptional analysis of the response of Neurospora crassa to phytosphingosine reveals links to mitochondrial function.	Manual	Broad_CAP
NCU08720	19555771	A. Maddi, SM. Bowman, SJ. Free. Trifluoromethanesulfonic acid-based proteomic analysis of cell wall and secreted proteins of the ascomycetous fungi Neurospora crassa and Candida albicans.	Manual	Broad_CAP
NCU05274	7592594	Y. Tao, KY. Chen. Molecular cloning and functional expression of Neurospora deoxyhypusine synthase cDNA and identification of yeast deoxyhypusine synthase cDNA.	Manual	Broad_CAP
NCU05274	8093005	Y. Tao, KY. Chen. PCR-based cloning of the full-length Neurospora eukaryotic initiation factor 5A cDNA: polyhistidine-tagging and overexpression for protein affinity binding.	Manual	Broad_CAP
NCU07682	161750	Davis, R. H.. The genetics of arginine biosynthesis in Neurospora crassa.	Manual	Broad_CAP
NCU04859	15007097	KA. Borkovich, LA. Alex, O. Yarden, M. Freitag, GE. Turner, ND. Read, S. Seiler, D. Bell-Pedersen, J. Paietta, N. Plesofsky, M. Plamann, M. Goodrich-Tanrikulu, U. Schulte, G. Mannhaupt, FE. Nargang, A. Radford, C. Selitrennikoff, JE. Galagan, JC. Dunlap, JJ. Loros, D. Catcheside, H. Inoue, R. Aramayo, M. Polymenis, EU. Selker, MS. Sachs, GA. Marzluf, I. Paulsen, R. Davis, DJ. Ebbole, A. Zelter, ER. Kalkman, R. O'Rourke, F. Bowring, J. Yeadon, C. Ishii, K. Suzuki, W. Sakai, R. Pratt. Lessons from the genome sequence of Neurospora crassa: tracing the path from genomic blueprint to multicellular organism.	Manual	Broad_CAP
NCU01179	10990453	T. Stan, U. Ahting, M. Dembowski, KP. K?nkele, S. Nussberger, W. Neupert, D. Rapaport. Recognition of preproteins by the isolated TOM complex of mitochondria.	Manual	Broad_CAP
NCU01179	11266446	T. Krimmer, D. Rapaport, MT. Ryan, C. Meisinger, CK. Kassenbrock, E. Blachly-Dyson, M. Forte, MG. Douglas, W. Neupert, FE. Nargang, N. Pfanner. Biogenesis of porin of the outer mitochondrial membrane involves an import pathway via receptors and the general import pore of the TOM complex.	Manual	Broad_CAP
NCU01179	11402060	U. Ahting, M. Thieffry, H. Engelhardt, R. Hegerl, W. Neupert, S. Nussberger. Tom40, the pore-forming component of the protein-conducting TOM channel in the outer membrane of mitochondria.	Manual	Broad_CAP
NCU01179	12898181	M. Chaudhuri, FE. Nargang. Import and assembly of Neurospora crassa Tom40 into mitochondria of Trypanosoma brucei in vivo.	Manual	Broad_CAP
NCU01179	14722057	SC. Hoppins, FE. Nargang. The Tim8-Tim13 complex of Neurospora crassa functions in the assembly of proteins into both mitochondrial membranes.	Manual	Broad_CAP
NCU01179	1530986	Sollner, T., J. Rassow, M. Wiedmann, J. Schlossmann, P. Keil, W. Neupert and N. Pfanner. Mapping of the protein import machinery in the mitochondrial outer membrane by crosslinking of translocation intermediates	Manual	Broad_CAP
NCU01179	16213519	L. Becker, M. Bannwarth, C. Meisinger, K. Hill, K. Model, T. Krimmer, R. Casadio, KN. Truscott, GE. Schulz, N. Pfanner, R. Wagner. Preprotein translocase of the outer mitochondrial membrane: reconstituted Tom40 forms a characteristic TOM pore.	Manual	Broad_CAP
NCU01179	16757481	EL. Sherman, RD. Taylor, NE. Go, FE. Nargang. Effect of mutations in Tom40 on stability of the translocase of the outer mitochondrial membrane (TOM) complex, assembly of Tom40, and import of mitochondrial preproteins.	Manual	Broad_CAP
NCU01179	17660559	SC. Hoppins, NE. Go, A. Klein, S. Schmitt, W. Neupert, D. Rapaport, FE. Nargang. Alternative splicing gives rise to different isoforms of the Neurospora crassa Tob55 protein that vary in their ability to insert beta-barrel proteins into the outer mitochondrial membrane.	Manual	Broad_CAP
NCU01179	2174514	Kiebler, M., R. Pfaller, T. Sollner, G. Griffiths, H. Horstmann, N. Pfanner and W. Neupert.  Identification of a mitochondrial receptor complex required for recognition and membrane insertion of precursor proteins.	Manual	Broad_CAP
NCU01179	7720701	Nargang, F.E., K.P. Kunkele, A. Mayer, R.G. Ritzel, W. Neupert and R. Lill. 'Sheltered disruption' of Neurospora crassa MOM22, an essential component of the mitochondrial protein import complex.	Manual	Broad_CAP
NCU01179	8348615	Kiebler, M., P. Keil, H. Schneider, I. J. van der Klei, N. Pfanner and W. Neupert. The mitochondrial receptor complex: a central role of MOM22 in mediating preprotein transfer from receptors to the general insertion pore.	Manual	Broad_CAP
NCU01179	8366069	Keil, P., A. Weinzierl, M. Kiebler, K. Dietmeier, T. Sollner and N. Pfanner. Biogenesis of the mitochondrial receptor complex. Two receptors are required for binding of MOM38 to the outer membrane surface.	Manual	Broad_CAP
NCU01179	9228044	Rapaport, D., W. Neupert and R. Lill. Mitochondrial protein import. Tom40 plays a major role in targeting and translocation of preproteins by forming a specific binding site for the presequence	Manual	Broad_CAP
NCU01179	9368075	C. Sirrenberg, M. Endres, K. Becker, MF. Bauer, E. Walther, W. Neupert, M. Brunner. Functional cooperation and stoichiometry of protein translocases of the outer and inner membranes of mitochondria.	Manual	Broad_CAP
NCU01179	9535859	D. Rapaport, A. Mayer, W. Neupert, R. Lill. cis and trans sites of the TOM complex of mitochondria in unfolding and initial translocation of preproteins.	Manual	Broad_CAP
NCU01179	9584158	FE. Nargang, D. Rapaport, RG. Ritzel, W. Neupert, R. Lill. Role of the negative charges in the cytosolic domain of TOM22 in the import of precursor proteins into mitochondria.	Manual	Broad_CAP
NCU01179	9635430	KP. K?nkele, S. Heins, M. Dembowski, FE. Nargang, R. Benz, M. Thieffry, J. Walz, R. Lill, S. Nussberger, W. Neupert. The preprotein translocation channel of the outer membrane of mitochondria.	Manual	Broad_CAP
NCU01179	9813001	KP. K?nkele, P. Juin, C. Pompa, FE. Nargang, JP. Henry, W. Neupert, R. Lill, M. Thieffry. The isolated complex of the translocase of the outer membrane of mitochondria. Characterization of the cation-selective and voltage-gated preprotein-conducting pore.	Manual	Broad_CAP
NCU04247	19520721	A. Videira, T. Kasuga, C. Tian, C. Lemos, A. Castro, NL. Glass. Transcriptional analysis of the response of Neurospora crassa to phytosphingosine reveals links to mitochondrial function.	Manual	Broad_CAP
NCU04247	4868675	Morgan, M. P., L. Garnjobst and E. L. Tatum.  Linkage relations of new morphological mutants in linkage group V of Neurospora crassa.	Manual	Broad_CAP
NCU04247	5583730	Garnjobst, L. and E. L. Tatum. A survey of new morphological mutants in Neurospora crassa 	Manual	Broad_CAP
NCU04247	7603438	Robb, M. J., M. A. Wilson and P. J. Vierula. A fungal actin-related protein involved in nuclear migration	Manual	Broad_CAP
NCU04247	8643479	KS. Bruno, JH. Tinsley, PF. Minke, M. Plamann. Genetic interactions among cytoplasmic dynein, dynactin, and nuclear distribution mutants of Neurospora crassa.	Manual	Broad_CAP
NCU04247	8744947	JH. Tinsley, PF. Minke, KS. Bruno, M. Plamann. p150Glued, the largest subunit of the dynactin complex, is nonessential in Neurospora but required for nuclear distribution.	Manual	Broad_CAP
NCU04247	9348657	Perkins, D. D.. Chromosome rearrangements in Neurospora and other filamentous fungi.	Manual	Broad_CAP
NCU06687	15558319	FZ. Freitas, MC. Bertolini. Genomic organization of the Neurospora crassa gsn gene: possible involvement of the STRE and HSE elements in the modulation of transcription during heat shock.	Manual	Broad_CAP
NCU06687	18425733	FZ. Freitas, A. Chapeaurouge, J. Perales, MC. Bertolini. A systematic approach to identify STRE-binding proteins of the gsn glycogen synthase gene promoter in Neurospora crassa.	Manual	Broad_CAP
NCU06687	19520721	A. Videira, T. Kasuga, C. Tian, C. Lemos, A. Castro, NL. Glass. Transcriptional analysis of the response of Neurospora crassa to phytosphingosine reveals links to mitochondrial function.	Manual	Broad_CAP
NCU09089	20018766	C. Tian, WT. Beeson, AT. Iavarone, J. Sun, MA. Marletta, JH. Cate, NL. Glass. Systems analysis of plant cell wall degradation by the model filamentous fungus Neurospora crassa.	Manual	Broad_CAP
NCU03168	15007097	KA. Borkovich, LA. Alex, O. Yarden, M. Freitag, GE. Turner, ND. Read, S. Seiler, D. Bell-Pedersen, J. Paietta, N. Plesofsky, M. Plamann, M. Goodrich-Tanrikulu, U. Schulte, G. Mannhaupt, FE. Nargang, A. Radford, C. Selitrennikoff, JE. Galagan, JC. Dunlap, JJ. Loros, D. Catcheside, H. Inoue, R. Aramayo, M. Polymenis, EU. Selker, MS. Sachs, GA. Marzluf, I. Paulsen, R. Davis, DJ. Ebbole, A. Zelter, ER. Kalkman, R. O'Rourke, F. Bowring, J. Yeadon, C. Ishii, K. Suzuki, W. Sakai, R. Pratt. Lessons from the genome sequence of Neurospora crassa: tracing the path from genomic blueprint to multicellular organism.	Manual	Broad_CAP
NCU01883	19520721	A. Videira, T. Kasuga, C. Tian, C. Lemos, A. Castro, NL. Glass. Transcriptional analysis of the response of Neurospora crassa to phytosphingosine reveals links to mitochondrial function.	Manual	Broad_CAP
NCU05493	20018766	C. Tian, WT. Beeson, AT. Iavarone, J. Sun, MA. Marletta, JH. Cate, NL. Glass. Systems analysis of plant cell wall degradation by the model filamentous fungus Neurospora crassa.	Manual	Broad_CAP
NCU04737	15007097	KA. Borkovich, LA. Alex, O. Yarden, M. Freitag, GE. Turner, ND. Read, S. Seiler, D. Bell-Pedersen, J. Paietta, N. Plesofsky, M. Plamann, M. Goodrich-Tanrikulu, U. Schulte, G. Mannhaupt, FE. Nargang, A. Radford, C. Selitrennikoff, JE. Galagan, JC. Dunlap, JJ. Loros, D. Catcheside, H. Inoue, R. Aramayo, M. Polymenis, EU. Selker, MS. Sachs, GA. Marzluf, I. Paulsen, R. Davis, DJ. Ebbole, A. Zelter, ER. Kalkman, R. O'Rourke, F. Bowring, J. Yeadon, C. Ishii, K. Suzuki, W. Sakai, R. Pratt. Lessons from the genome sequence of Neurospora crassa: tracing the path from genomic blueprint to multicellular organism.	Manual	Broad_CAP
NCU08294	12589465	X. Mo, GA. Marzluf. Cooperative action of the NIT2 and NIT4 transcription factors upon gene expression in Neurospora crassa.	Manual	Broad_CAP
NCU08294	1388109	Yuan, G. F and G. A. Marzluf. Transformants of Neurospora crassa with the nit-4 nitrogen regulatory gene: copy number, growth rate and enzyme activity.	Manual	Broad_CAP
NCU08294	15007097	KA. Borkovich, LA. Alex, O. Yarden, M. Freitag, GE. Turner, ND. Read, S. Seiler, D. Bell-Pedersen, J. Paietta, N. Plesofsky, M. Plamann, M. Goodrich-Tanrikulu, U. Schulte, G. Mannhaupt, FE. Nargang, A. Radford, C. Selitrennikoff, JE. Galagan, JC. Dunlap, JJ. Loros, D. Catcheside, H. Inoue, R. Aramayo, M. Polymenis, EU. Selker, MS. Sachs, GA. Marzluf, I. Paulsen, R. Davis, DJ. Ebbole, A. Zelter, ER. Kalkman, R. O'Rourke, F. Bowring, J. Yeadon, C. Ishii, K. Suzuki, W. Sakai, R. Pratt. Lessons from the genome sequence of Neurospora crassa: tracing the path from genomic blueprint to multicellular organism.	Manual	Broad_CAP
NCU08294	15068336	F. Gao-Rubinelli, GA. Marzluf. Identification and characterization of a nitrate transporter gene in Neurospora crassa.	Manual	Broad_CAP
NCU08294	1531376	Yuan, G. F and G. A. Marzluf. Molecular characterization of mutations of nit-4, the pathway-specific regulatory gene which controls nitrate assimilation in Neurospora crassa.	Manual	Broad_CAP
NCU08294	16801547	HV. Colot, G. Park, GE. Turner, C. Ringelberg, CM. Crew, L. Litvinkova, RL. Weiss, KA. Borkovich, JC. Dunlap. A high-throughput gene knockout procedure for Neurospora reveals functions for multiple transcription factors.	Manual	Broad_CAP
NCU08294	1829047	Hawker, K. L., P. Montague, G. A. Marzluf and J. R. Kinghorn.  Heterologous expression and regulation of the Neurospora crassa nit-4 pathway-specific regulatory gene for nitrate assimilation in Aspergillus nidulans.	Manual	Broad_CAP
NCU08294	1840634	Yuan, G. F, Y. H. Fu and G. A. Marzluf. nit-4, a pathway-specific regulatory gene of Neurospora crassa, encodes a protein with a putative binuclear zinc DNA-binding domain.	Manual	Broad_CAP
NCU08294	5826322	Sorger, G. J. and N. H. Giles. Genetic control of nitrate reductase in Neurospora crassa	Manual	Broad_CAP
NCU08294	6449399	AB. Tomsett, RH. Garrett. The isolation and characterization of mutants defective in nitrate assimilation in Neurospora crassa.	Manual	Broad_CAP
NCU08294	7592372	Chiang, T. Y., and G. A. Marzluf. Binding affinity and functional significance of NIT2 and NIT4 binding sites in the promoter of the highly regulated nit-3 gene, which encodes nitrate reductase in Neurospora crassa	Manual	Broad_CAP
NCU08294	7596294	Fu, Y-H., B. Feng, S. Evans and G. A. Marzluf. Sequence-specific DNA binding by NIT4, the pathway-specific regulatory protein that mediates nitrate induction in Neurospora. 	Manual	Broad_CAP
NCU08294	8226616	Brito, N., C. Gonzalez and G. A. Marzluf. Hypersensitive sites in the 5' promoter region of nit-3, a highly regulated structural gene of Neurospora crassa	Manual	Broad_CAP
NCU08294	8662193	Feng, B., and G. A. Marzluf. The regulatory protein NIT4 that mediates nitrate induction in Neurospora crassa contains a complex tripartite activation domain with a novel leucine-rich, acidic motif. 	Manual	Broad_CAP
NCU08294	9693010	Y. Tao, GA. Marzluf. Analysis of a distal cluster of binding elements and other unusual features of the promoter of the highly regulated nit-3 gene of Neurospora crassa.	Manual	Broad_CAP
NCU02333	16287898	T. Kasuga, JP. Townsend, C. Tian, LB. Gilbert, G. Mannhaupt, JW. Taylor, NL. Glass. Long-oligomer microarray profiling in Neurospora crassa reveals the transcriptional program underlying biochemical and physiological events of conidial germination.	Manual	Broad_CAP
NCU02333	2137713	Yang, Y. C, K. Y. Chen, M. Seyfzadeh and R. H. Davis. Deoxyhypusine/hypusine formation on a 21,000-dalton cellular protein in a Neurospora crassa mutant in vivo and in vitro.	Manual	Broad_CAP
NCU02333	2890621	KA. Borkovich, RL. Weiss. Relationship between two major immunoreactive forms of arginase in Neurospora crassa.	Manual	Broad_CAP
NCU02333	2945985	Davis, R. H.. Compartmental and regulatory mechanisms in the arginine pathways of Neurospora crassa and Saccharomyces cerevisiae.	Manual	Broad_CAP
NCU02333	2951253	Matzanke, B. F., E. Bill, G. I. Muller, A. X. Trautwein and G. Winkelmann. Metabolic utilization of 57Fe-labeled coprogen in Neurospora crassa. An in vivo Mossbauer study.	Manual	Broad_CAP
NCU02333	2953715	Borkovich, K. A., and R. L. Weiss. Purification and characterization of arginase from Neurospora crassa	Manual	Broad_CAP
NCU02333	2978956	Matzanke, B. F., E. Bill, A. X. Trautwein and G. Winkelmann. Ferricrocin functions as the main intracellular iron-storage compound in mycelia of Neurospora crassa.	Manual	Broad_CAP
NCU02333	5419257	Davis, R. H., M. B. Lawless, and L. A. Port. Arginaseless Neurospora: genetics, physiology, and polyamine synthesis.	Manual	Broad_CAP
NCU02744	20018766	C. Tian, WT. Beeson, AT. Iavarone, J. Sun, MA. Marletta, JH. Cate, NL. Glass. Systems analysis of plant cell wall degradation by the model filamentous fungus Neurospora crassa.	Manual	Broad_CAP
NCU09119	20018766	C. Tian, WT. Beeson, AT. Iavarone, J. Sun, MA. Marletta, JH. Cate, NL. Glass. Systems analysis of plant cell wall degradation by the model filamentous fungus Neurospora crassa.	Manual	Broad_CAP
NCU08729	19520721	A. Videira, T. Kasuga, C. Tian, C. Lemos, A. Castro, NL. Glass. Transcriptional analysis of the response of Neurospora crassa to phytosphingosine reveals links to mitochondrial function.	Manual	Broad_CAP
NCU05390	20018766	C. Tian, WT. Beeson, AT. Iavarone, J. Sun, MA. Marletta, JH. Cate, NL. Glass. Systems analysis of plant cell wall degradation by the model filamentous fungus Neurospora crassa.	Manual	Broad_CAP
NCU01523	15007097	KA. Borkovich, LA. Alex, O. Yarden, M. Freitag, GE. Turner, ND. Read, S. Seiler, D. Bell-Pedersen, J. Paietta, N. Plesofsky, M. Plamann, M. Goodrich-Tanrikulu, U. Schulte, G. Mannhaupt, FE. Nargang, A. Radford, C. Selitrennikoff, JE. Galagan, JC. Dunlap, JJ. Loros, D. Catcheside, H. Inoue, R. Aramayo, M. Polymenis, EU. Selker, MS. Sachs, GA. Marzluf, I. Paulsen, R. Davis, DJ. Ebbole, A. Zelter, ER. Kalkman, R. O'Rourke, F. Bowring, J. Yeadon, C. Ishii, K. Suzuki, W. Sakai, R. Pratt. Lessons from the genome sequence of Neurospora crassa: tracing the path from genomic blueprint to multicellular organism.	Manual	Broad_CAP
