geneid	evidencecode	pubmedid	publication	termid	termname	termnamespace
NCU04017	IMP	19014414	KM. Smith, GO. Kothe, CB. Matsen, TK. Khlafallah, KK. Adhvaryu, M. Hemphill, M. Freitag, MR. Motamedi, EU. Selker. The fungus Neurospora crassa displays telomeric silencing mediated by multiple sirtuins and by methylation of histone H3 lysine 9.	GO:0006348	chromatin silencing at telomere	P
NCU04017	IMP	14967149	M. Freitag, PC. Hickey, TK. Khlafallah, ND. Read, EU. Selker. HP1 is essential for DNA methylation in neurospora.	GO:0006306	DNA methylation	P
NCU04017	IMP	14967149	M. Freitag, PC. Hickey, TK. Khlafallah, ND. Read, EU. Selker. HP1 is essential for DNA methylation in neurospora.	GO:0040008	regulation of growth	P
NCU09646	IDA	20707002	D. Managadze, C. W?rtz, S. Wiese, HE. Meyer, G. Niehaus, R. Erdmann, B. Warscheid, H. Rottensteiner. A proteomic approach towards the identification of the matrix protein content of the two types of microbodies in Neurospora crassa.	GO:0009514	glyoxysome	C
NCU09646	IEP	19262566	CH. Chen, CS. Ringelberg, RH. Gross, JC. Dunlap, JJ. Loros. Genome-wide analysis of light-inducible responses reveals hierarchical light signalling in Neurospora.	GO:0009416	response to light stimulus	P
NCU06429	IEP	21598047	M. Cotado-Sampayo, R. Ortega P?rez, M. Ojha, C. Seum, F. Barja. Characterization of Neurospora crassa ?-actinin.	GO:0000934	porous cell septum	C
NCU06429	IEP	21598047	M. Cotado-Sampayo, R. Ortega P?rez, M. Ojha, C. Seum, F. Barja. Characterization of Neurospora crassa ?-actinin.	GO:0001411	hyphal tip	C
NCU06429	IMP	21598047	M. Cotado-Sampayo, R. Ortega P?rez, M. Ojha, C. Seum, F. Barja. Characterization of Neurospora crassa ?-actinin.	GO:0030448	hyphal growth	P
NCU06429	IMP	21598047	M. Cotado-Sampayo, R. Ortega P?rez, M. Ojha, C. Seum, F. Barja. Characterization of Neurospora crassa ?-actinin.	GO:0048315	conidium formation	P
NCU00274	IMP	18790091	M. Wakabayashi, C. Ishii, H. Inoue, S. Tanaka. Genetic analysis of CHK1 and CHK2 homologues revealed a unique cross talk between ATM and ATR pathways in Neurospora crassa.	GO:0000077	DNA damage checkpoint	P
NCU00274	IMP	18790091	M. Wakabayashi, C. Ishii, H. Inoue, S. Tanaka. Genetic analysis of CHK1 and CHK2 homologues revealed a unique cross talk between ATM and ATR pathways in Neurospora crassa.	GO:0030448	hyphal growth	P
NCU00274	IMP	20553930	M. Wakabayashi, C. Ishii, S. Hatakeyama, H. Inoue, S. Tanaka. ATM and ATR homologes of Neurospora crassa are essential for normal cell growth and maintenance of chromosome integrity.	GO:0009411	response to UV	P
NCU02814	IMP	17237512	L. Lombardi, K. Schneider, M. Tsukamoto, S. Brody. Circadian rhythms in Neurospora crassa: clock mutant effects in the absence of a frq-based oscillator.	GO:0042752	regulation of circadian rhythm	P
NCU02814	IMP	18790091	M. Wakabayashi, C. Ishii, H. Inoue, S. Tanaka. Genetic analysis of CHK1 and CHK2 homologues revealed a unique cross talk between ATM and ATR pathways in Neurospora crassa.	GO:0000077	DNA damage checkpoint	P
NCU02814	IMP	18790091	M. Wakabayashi, C. Ishii, H. Inoue, S. Tanaka. Genetic analysis of CHK1 and CHK2 homologues revealed a unique cross talk between ATM and ATR pathways in Neurospora crassa.	GO:0006974	response to DNA damage stimulus	P
NCU03055	IMP	22961396	S. Gesing, D. Schindler, M. Nowrousian. Suppression subtractive hybridization and comparative expression analysis to identify developmentally regulated genes in filamentous fungi.	GO:0030437	ascospore formation	P
NCU03628	IMP	12960438	S. Seiler, M. Plamann. The genetic basis of cellular morphogenesis in the filamentous fungus Neurospora crassa.	GO:0007163	establishment or maintenance of cell polarity	P
NCU09723	IEP	19262566	CH. Chen, CS. Ringelberg, RH. Gross, JC. Dunlap, JJ. Loros. Genome-wide analysis of light-inducible responses reveals hierarchical light signalling in Neurospora.	GO:0009416	response to light stimulus	P
NCU05786	IEP	19262566	CH. Chen, CS. Ringelberg, RH. Gross, JC. Dunlap, JJ. Loros. Genome-wide analysis of light-inducible responses reveals hierarchical light signalling in Neurospora.	GO:0009416	response to light stimulus	P
NCU07953	IDA	12781676	LL. Tanton, CE. Nargang, KE. Kessler, Q. Li, FE. Nargang. Alternative oxidase expression in Neurospora crassa.	GO:0005739	mitochondrion	C
NCU07319	IMP	12960438	S. Seiler, M. Plamann. The genetic basis of cellular morphogenesis in the filamentous fungus Neurospora crassa.	GO:0007163	establishment or maintenance of cell polarity	P
NCU00111	IEP	19262566	CH. Chen, CS. Ringelberg, RH. Gross, JC. Dunlap, JJ. Loros. Genome-wide analysis of light-inducible responses reveals hierarchical light signalling in Neurospora.	GO:0009416	response to light stimulus	P
NCU05789	IMP	22879952	A. Maddi, A. Dettman, C. Fu, S. Seiler, SJ. Free. WSC-1 and HAM-7 Are MAK-1 MAP kinase pathway sensors required for cell wall integrity and hyphal fusion in Neurospora crassa.	GO:0000909	sporocarp development involved in sexual reproduction	P
NCU05789	IMP	22879952	A. Maddi, A. Dettman, C. Fu, S. Seiler, SJ. Free. WSC-1 and HAM-7 Are MAK-1 MAP kinase pathway sensors required for cell wall integrity and hyphal fusion in Neurospora crassa.	GO:0009408	response to heat	P
NCU05789	IMP	22879952	A. Maddi, A. Dettman, C. Fu, S. Seiler, SJ. Free. WSC-1 and HAM-7 Are MAK-1 MAP kinase pathway sensors required for cell wall integrity and hyphal fusion in Neurospora crassa.	GO:0009409	response to cold	P
NCU05789	IMP	22879952	A. Maddi, A. Dettman, C. Fu, S. Seiler, SJ. Free. WSC-1 and HAM-7 Are MAK-1 MAP kinase pathway sensors required for cell wall integrity and hyphal fusion in Neurospora crassa.	GO:0009651	response to salt stress	P
NCU05789	IMP	22879952	A. Maddi, A. Dettman, C. Fu, S. Seiler, SJ. Free. WSC-1 and HAM-7 Are MAK-1 MAP kinase pathway sensors required for cell wall integrity and hyphal fusion in Neurospora crassa.	GO:0030448	hyphal growth	P
NCU08477	IDA	16294304	S. Schmitt, H. Prokisch, T. Schlunck, DG. Camp, U. Ahting, T. Waizenegger, C. Scharfe, T. Meitinger, A. Imhof, W. Neupert, PJ. Oefner, D. Rapaport. Proteome analysis of mitochondrial outer membrane from Neurospora crassa.	GO:0005741	mitochondrial outer membrane	C
NCU05383	IMP	16801547	HV. Colot, G. Park, GE. Turner, C. Ringelberg, CM. Crew, L. Litvinkova, RL. Weiss, KA. Borkovich, JC. Dunlap. A high-throughput gene knockout procedure for Neurospora reveals functions for multiple transcription factors.	GO:0030448	hyphal growth	P
NCU09337	IDA	19064710	A. Fleissner, S. Diamond, NL. Glass. The Saccharomyces cerevisiae PRM1 homolog in Neurospora crassa is involved in vegetative and sexual cell fusion events but also has postfertilization functions.	GO:0005886	plasma membrane	C
NCU09337	IMP	19064710	A. Fleissner, S. Diamond, NL. Glass. The Saccharomyces cerevisiae PRM1 homolog in Neurospora crassa is involved in vegetative and sexual cell fusion events but also has postfertilization functions.	GO:0000747	conjugation with cellular fusion	P
NCU09337	IMP	19064710	A. Fleissner, S. Diamond, NL. Glass. The Saccharomyces cerevisiae PRM1 homolog in Neurospora crassa is involved in vegetative and sexual cell fusion events but also has postfertilization functions.	GO:0000768	syncytium formation by plasma membrane fusion	P
NCU09337	IMP	19064710	A. Fleissner, S. Diamond, NL. Glass. The Saccharomyces cerevisiae PRM1 homolog in Neurospora crassa is involved in vegetative and sexual cell fusion events but also has postfertilization functions.	GO:0000909	sporocarp development involved in sexual reproduction	P
NCU09337	IMP	22962278	A. Simonin, J. Palma-Guerrero, M. Fricker, NL. Glass. The physiological significance of network organization in fungi.	GO:0046907	intracellular transport	P
NCU04417	IEP	19262566	CH. Chen, CS. Ringelberg, RH. Gross, JC. Dunlap, JJ. Loros. Genome-wide analysis of light-inducible responses reveals hierarchical light signalling in Neurospora.	GO:0009416	response to light stimulus	P
NCU07728	IC	12484767	KA. Harrison, GA. Marzluf. Characterization of DNA binding and the cysteine rich region of SRE, a GATA factor in Neurospora crassa involved in siderophore synthesis.	GO:0042156	zinc-mediated transcriptional activator activity	F
NCU07728	IC	9790585	LW. Zhou, H. Haas, GA. Marzluf. Isolation and characterization of a new gene, sre, which encodes a GATA-type regulatory protein that controls iron transport in Neurospora crassa.	GO:0015891	siderophore transport	P
NCU07728	IDA	10194352	L. Zhou, GA. Marzluf. Functional analysis of the two zinc fingers of SRE, a GATA-type factor that negatively regulates siderophore synthesis in Neurospora crassa.	GO:0003677	DNA binding	F
NCU07728	IEP	20675579	KM. Smith, G. Sancar, R. Dekhang, CM. Sullivan, S. Li, AG. Tag, C. Sancar, EL. Bredeweg, HD. Priest, RF. McCormick, TL. Thomas, JC. Carrington, JE. Stajich, D. Bell-Pedersen, M. Brunner, M. Freitag. Transcription factors in light and circadian clock signaling networks revealed by genomewide mapping of direct targets for neurospora white collar complex.	GO:0009416	response to light stimulus	P
NCU07728	IMP	9790585	LW. Zhou, H. Haas, GA. Marzluf. Isolation and characterization of a new gene, sre, which encodes a GATA-type regulatory protein that controls iron transport in Neurospora crassa.	GO:0006879	cellular iron ion homeostasis	P
NCU07728	IMP	9790585	LW. Zhou, H. Haas, GA. Marzluf. Isolation and characterization of a new gene, sre, which encodes a GATA-type regulatory protein that controls iron transport in Neurospora crassa.	GO:0019290	siderophore biosynthetic process	P
NCU08070	IC	19262566	CH. Chen, CS. Ringelberg, RH. Gross, JC. Dunlap, JJ. Loros. Genome-wide analysis of light-inducible responses reveals hierarchical light signalling in Neurospora.	GO:0009416	response to light stimulus	P
NCU04068	IC	16451194	X. Gan, K. Arita, S. Isono, M. Kitakawa, K. Yoshino, K. Yonezawa, A. Kato, H. Inoue, K. Isono. Identification and comparative analysis of the large subunit mitochondrial ribosomal proteins of Neurospora crassa.	GO:0006412	translation	P
NCU04068	IDA	21145408	A. Keeping, D. Deabreu, M. Dibernardo, RA. Collins. Gel-based mass spectrometric and computational approaches to the mitochondrial proteome of Neurospora.	GO:0005761	mitochondrial ribosome	C
NCU04068	ISS	16451194	X. Gan, K. Arita, S. Isono, M. Kitakawa, K. Yoshino, K. Yonezawa, A. Kato, H. Inoue, K. Isono. Identification and comparative analysis of the large subunit mitochondrial ribosomal proteins of Neurospora crassa.	GO:0003735	structural constituent of ribosome	F
NCU04068	ISS	16451194	X. Gan, K. Arita, S. Isono, M. Kitakawa, K. Yoshino, K. Yonezawa, A. Kato, H. Inoue, K. Isono. Identification and comparative analysis of the large subunit mitochondrial ribosomal proteins of Neurospora crassa.	GO:0005762	mitochondrial large ribosomal subunit	C
NCU08924	IDA	20707002	D. Managadze, C. W?rtz, S. Wiese, HE. Meyer, G. Niehaus, R. Erdmann, B. Warscheid, H. Rottensteiner. A proteomic approach towards the identification of the matrix protein content of the two types of microbodies in Neurospora crassa.	GO:0009514	glyoxysome	C
NCU02431	IEP	12180913	ZA. Lewis, A. Correa, C. Schwerdtfeger, KL. Link, X. Xie, RH. Gomer, T. Thomas, DJ. Ebbole, D. Bell-Pedersen. Overexpression of White Collar-1 (WC-1) activates circadian clock-associated genes, but is not sufficient to induce most light-regulated gene expression in Neurospora crassa.	GO:0009416	response to light stimulus	P
NCU01756	None	9819052	JH. Tinsley, IH. Lee, PF. Minke, M. Plamann. Analysis of actin and actin-related protein 3 (ARP3) gene expression following induction of hyphal tip formation and apolar growth in Neurospora.	GO:0007163	establishment or maintenance of cell polarity	P
NCU08699	IEP	19262566	CH. Chen, CS. Ringelberg, RH. Gross, JC. Dunlap, JJ. Loros. Genome-wide analysis of light-inducible responses reveals hierarchical light signalling in Neurospora.	GO:0009416	response to light stimulus	P
NCU03643	IEP	19262566	CH. Chen, CS. Ringelberg, RH. Gross, JC. Dunlap, JJ. Loros. Genome-wide analysis of light-inducible responses reveals hierarchical light signalling in Neurospora.	GO:0009416	response to light stimulus	P
NCU03643	IEP	21695121	X. Tang, W. Dong, J. Griffith, R. Nilsen, A. Matthes, KB. Cheng, J. Reeves, HB. Schuttler, ME. Case, J. Arnold, DA. Logan. Systems biology of the qa gene cluster in Neurospora crassa.	GO:0042594	response to starvation	P
NCU09559	IC	12455969	ML. Shinohara, A. Correa, D. Bell-Pedersen, JC. Dunlap, JJ. Loros. Neurospora clock-controlled gene 9 (ccg-9) encodes trehalose synthase: circadian regulation of stress responses and development.	GO:0005992	trehalose biosynthetic process	P
NCU09559	IEP	12455969	ML. Shinohara, A. Correa, D. Bell-Pedersen, JC. Dunlap, JJ. Loros. Neurospora clock-controlled gene 9 (ccg-9) encodes trehalose synthase: circadian regulation of stress responses and development.	GO:0006995	cellular response to nitrogen starvation	P
NCU09559	IEP	12455969	ML. Shinohara, A. Correa, D. Bell-Pedersen, JC. Dunlap, JJ. Loros. Neurospora clock-controlled gene 9 (ccg-9) encodes trehalose synthase: circadian regulation of stress responses and development.	GO:0009408	response to heat	P
NCU09559	IEP	12455969	ML. Shinohara, A. Correa, D. Bell-Pedersen, JC. Dunlap, JJ. Loros. Neurospora clock-controlled gene 9 (ccg-9) encodes trehalose synthase: circadian regulation of stress responses and development.	GO:0009651	response to salt stress	P
NCU09559	IEP	12455969	ML. Shinohara, A. Correa, D. Bell-Pedersen, JC. Dunlap, JJ. Loros. Neurospora clock-controlled gene 9 (ccg-9) encodes trehalose synthase: circadian regulation of stress responses and development.	GO:0042149	cellular response to glucose starvation	P
NCU09559	IEP	22240319	TM. Lamb, KE. Finch, D. Bell-Pedersen. The Neurospora crassa OS MAPK pathway-activated transcription factor ASL-1 contributes to circadian rhythms in pathway responsive clock-controlled genes.	GO:0071470	cellular response to osmotic stress	P
NCU09559	IMP	12455969	ML. Shinohara, A. Correa, D. Bell-Pedersen, JC. Dunlap, JJ. Loros. Neurospora clock-controlled gene 9 (ccg-9) encodes trehalose synthase: circadian regulation of stress responses and development.	GO:0040009	regulation of growth rate	P
NCU09559	IMP	12455969	ML. Shinohara, A. Correa, D. Bell-Pedersen, JC. Dunlap, JJ. Loros. Neurospora clock-controlled gene 9 (ccg-9) encodes trehalose synthase: circadian regulation of stress responses and development.	GO:0048315	conidium formation	P
NCU09057	IEP	19262566	CH. Chen, CS. Ringelberg, RH. Gross, JC. Dunlap, JJ. Loros. Genome-wide analysis of light-inducible responses reveals hierarchical light signalling in Neurospora.	GO:0009416	response to light stimulus	P
NCU09115	IEP	19262566	CH. Chen, CS. Ringelberg, RH. Gross, JC. Dunlap, JJ. Loros. Genome-wide analysis of light-inducible responses reveals hierarchical light signalling in Neurospora.	GO:0009416	response to light stimulus	P
NCU04510	IEP	19262566	CH. Chen, CS. Ringelberg, RH. Gross, JC. Dunlap, JJ. Loros. Genome-wide analysis of light-inducible responses reveals hierarchical light signalling in Neurospora.	GO:0009416	response to light stimulus	P
NCU04510	IEP	16990038	R. Noguchi, S. Banno, R. Ichikawa, F. Fukumori, A. Ichiishi, M. Kimura, I. Yamaguchi, M. Fujimura. Identification of OS-2 MAP kinase-dependent genes induced in response to osmotic stress, antifungal agent fludioxonil, and heat shock in Neurospora crassa.	GO:0006970	response to osmotic stress	P
NCU04510	IEP	16990038	R. Noguchi, S. Banno, R. Ichikawa, F. Fukumori, A. Ichiishi, M. Kimura, I. Yamaguchi, M. Fujimura. Identification of OS-2 MAP kinase-dependent genes induced in response to osmotic stress, antifungal agent fludioxonil, and heat shock in Neurospora crassa.	GO:0009408	response to heat	P
NCU04510	IEP	16990038	R. Noguchi, S. Banno, R. Ichikawa, F. Fukumori, A. Ichiishi, M. Kimura, I. Yamaguchi, M. Fujimura. Identification of OS-2 MAP kinase-dependent genes induced in response to osmotic stress, antifungal agent fludioxonil, and heat shock in Neurospora crassa.	GO:0042538	hyperosmotic salinity response	P
NCU04510	IEP	22240319	TM. Lamb, KE. Finch, D. Bell-Pedersen. The Neurospora crassa OS MAPK pathway-activated transcription factor ASL-1 contributes to circadian rhythms in pathway responsive clock-controlled genes.	GO:0071470	cellular response to osmotic stress	P
NCU03659	IMP	21965514	G. Park, JA. Servin, GE. Turner, L. Altamirano, HV. Colot, P. Collopy, L. Litvinkova, L. Li, CA. Jones, FG. Diala, JC. Dunlap, KA. Borkovich. Global analysis of serine-threonine protein kinase genes in Neurospora crassa.	GO:0006979	response to oxidative stress	P
NCU00338	IDA	22112824	ZP. Guo, CY. Qiu, L. Zhang, ZY. Ding, ZX. Wang, GY. Shi. Expression of aspartic protease from Neurospora crassa in industrial ethanol-producing yeast and its application in ethanol production.	GO:0004190	aspartic-type endopeptidase activity	F
NCU00050	IDA	21145408	A. Keeping, D. Deabreu, M. Dibernardo, RA. Collins. Gel-based mass spectrometric and computational approaches to the mitochondrial proteome of Neurospora.	GO:0005739	mitochondrion	C
NCU03060	IMP	21811413	WJ. Belden, ZA. Lewis, EU. Selker, JJ. Loros, JC. Dunlap. CHD1 remodels chromatin and influences transient DNA methylation at the clock gene frequency.	GO:0006338	chromatin remodeling	P
